age,boolean,category,company,coordinates,country,creativework,currency,date,email,event,gender,jobposting,jobrequirements,language,number,organization,person,price,product,sportsteam,streetaddress,telephone,text,time,url,weight,zipcode
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9479553903345724,0.0,0.003717472118959108,0.0,0.0,0.0,0.0,0.0,0.0,0.03717472118959108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003717472118959108,0.0,0.007434944237918216,0.0,0.0
0.0,0.0006958942240779402,0.13569937369519833,0.031315240083507306,0.0013917884481558804,0.0006958942240779402,0.0034794711203897013,0.08072372999304107,0.0,0.0,0.009046624913013222,0.0020876826722338207,0.015309672929714685,0.0,0.0006958942240779402,0.007654836464857343,0.2199025748086291,0.02018093249826027,0.006958942240779403,0.23103688239387615,0.0,0.0,0.0,0.15796798886569244,0.0,0.07237299930410578,0.0027835768963117608,0.0
0.0,0.0,0.0013774104683195593,0.509641873278237,0.0013774104683195593,0.012396694214876033,0.004132231404958678,0.0,0.0013774104683195593,0.0,0.009641873278236915,0.0,0.028925619834710748,0.0,0.0013774104683195593,0.0013774104683195593,0.09917355371900827,0.03168044077134987,0.006887052341597796,0.01928374655647383,0.0,0.24104683195592289,0.004132231404958678,0.017906336088154267,0.0,0.006887052341597796,0.0,0.0013774104683195593
0.0,0.010471204188481673,0.0,0.0,0.9895287958115182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.004842615012106537,0.0,0.007263922518159805,0.007263922518159805,0.7360774818401936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009685230024213074,0.0,0.04842615012106537,0.016949152542372878,0.0,0.0,0.0,0.07021791767554478,0.0,0.06779661016949151,0.0,0.007263922518159805,0.0,0.024213075060532684
0.0,0.0,0.0026155187445510027,0.020924149956408022,0.0,0.004359197907585005,0.44463818657367044,0.0,0.01743679163034002,0.0,0.1787271142109852,0.0,0.0017436791630340018,0.0,0.004359197907585005,0.0008718395815170009,0.05231037489102005,0.045335658238884045,0.0008718395815170009,0.14385353095030515,0.0017436791630340018,0.00871839581517001,0.0,0.037489102005231034,0.0,0.03400174367916304,0.0,0.0
0.0,0.0,0.0,0.0035714285714285713,0.0,0.0035714285714285713,0.0,0.9678571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0035714285714285713,0.0,0.007142857142857143,0.0,0.0
0.0,0.0,0.0,0.0,0.0011534025374855827,0.0,0.0,0.0,0.5536332179930796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008073817762399078,0.4232987312572088,0.01384083044982699,0.0,0.0
0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.0,0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.09285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.07857142857142857,0.0,0.4714285714285715,0.0,0.0
0.0,0.0,0.0,0.0023696682464454974,0.0,0.004739336492890995,0.0,0.0,0.0023696682464454974,0.0,0.8957345971563982,0.0,0.0,0.0,0.0,0.0,0.01658767772511848,0.011848341232227487,0.0,0.00947867298578199,0.04028436018957345,0.011848341232227487,0.0,0.004739336492890995,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4863387978142077,0.0,0.0,0.0,0.0,0.0,0.5136612021857924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07692307692307691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846153,0.0,0.0,0.0,0.07692307692307691,0.23076923076923075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04790419161676646,0.0,0.0,0.04790419161676646,0.0,0.0,0.0,0.0,0.02395209580838323,0.0,0.0,0.0,0.49700598802395207,0.0,0.0,0.03592814371257485,0.10778443113772454,0.09580838323353293,0.0,0.017964071856287425,0.0,0.0,0.0,0.12574850299401197,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.003968253968253967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.976190476190476,0.0,0.0,0.007936507936507934,0.0,0.0,0.0,0.003968253968253967,0.0,0.007936507936507934,0.0,0.0,0.0,0.0
0.0007057163020465773,0.031051517290049402,0.0,0.0035285815102328866,0.12279463655610445,0.0,0.0,0.0028228652081863093,0.0028228652081863093,0.0,0.0007057163020465773,0.0,0.0028228652081863093,0.0,0.0,0.49541284403669733,0.0056457304163726185,0.008468595624558928,0.02328863796753705,0.11573747353563868,0.0,0.0,0.0028228652081863093,0.03810868031051518,0.002117148906139732,0.07127734650670431,0.068454481298518,0.0014114326040931546
0.0,0.0013192612137203168,0.0013192612137203168,0.1649076517150396,0.0079155672823219,0.0316622691292876,0.006596306068601584,0.0,0.0013192612137203168,0.0026385224274406336,0.05277044854881267,0.0,0.005277044854881267,0.0,0.0,0.0,0.3614775725593668,0.07124010554089712,0.0,0.0079155672823219,0.014511873350923485,0.22427440633245385,0.018469656992084433,0.013192612137203168,0.0,0.0079155672823219,0.0,0.005277044854881267
0.0,0.0,0.0,0.04290429042904289,0.00165016501650165,0.0066006600660066,0.033003300330033,0.0,0.0033003300330033,0.0,0.0132013201320132,0.0,0.0,0.0,0.00165016501650165,0.0033003300330033,0.05115511551155114,0.7920792079207919,0.00165016501650165,0.0066006600660066,0.00495049504950495,0.00495049504950495,0.00165016501650165,0.014851485148514849,0.0,0.014851485148514849,0.00165016501650165,0.0
0.008710801393728223,0.0313588850174216,0.0,0.0069686411149825775,0.10104529616724739,0.0,0.0,0.0627177700348432,0.0017421602787456444,0.0,0.005226480836236933,0.0,0.005226480836236933,0.0,0.0,0.13937282229965156,0.0034843205574912888,0.0017421602787456444,0.5818815331010453,0.008710801393728223,0.0,0.0,0.0,0.0069686411149825775,0.0069686411149825775,0.010452961672473867,0.017421602787456445,0.0
0.0,0.0016077170418006433,0.00482315112540193,0.12540192926045018,0.016077170418006433,0.0016077170418006433,0.024115755627009645,0.0,0.0016077170418006433,0.0,0.011254019292604502,0.0,0.0,0.0,0.0016077170418006433,0.04823151125401929,0.028938906752411578,0.033762057877813514,0.0016077170418006433,0.6302250803858522,0.008038585209003217,0.008038585209003217,0.00482315112540193,0.035369774919614155,0.0,0.011254019292604502,0.0,0.0016077170418006433
0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0392156862745098,0.0,0.0,0.8627450980392157,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.0
0.0,0.0,0.0014204545454545453,0.0028409090909090906,0.009943181818181816,0.10511363636363635,0.0,0.0,0.0028409090909090906,0.0,0.011363636363636362,0.0,0.0014204545454545453,0.0,0.0,0.0,0.025568181818181813,0.015624999999999998,0.0,0.0,0.0014204545454545453,0.7571022727272725,0.0,0.05397727272727272,0.0,0.007102272727272726,0.0,0.004261363636363635
0.0,0.0,0.0,0.0,0.006329113924050631,0.0,0.0,0.0,0.0021097046413502104,0.0,0.0021097046413502104,0.0,0.0,0.0,0.0,0.06751054852320673,0.0,0.0021097046413502104,0.0,0.0,0.0,0.0021097046413502104,0.9156118143459914,0.0021097046413502104,0.0,0.0,0.0,0.0
0.0,0.0,0.0046547711404189285,0.04809930178432893,0.0046547711404189285,0.013964313421256787,0.0046547711404189285,0.0007757951900698216,0.0031031807602792862,0.0007757951900698216,0.13964313421256785,0.0,0.003878975950349108,0.0,0.0023273855702094642,0.0031031807602792862,0.023273855702094642,0.015515903801396431,0.014740108611326611,0.3622963537626067,0.0,0.0054305663304887505,0.0015515903801396431,0.29092319627618307,0.0,0.03025601241272304,0.02637703646237393,0.0
0.0012391573729863695,0.0,0.0,0.0061957868649318475,0.04337050805452293,0.0,0.004956629491945478,0.0,0.004956629491945478,0.0012391573729863695,0.0061957868649318475,0.0,0.003717472118959108,0.0,0.0,0.04956629491945478,0.004956629491945478,0.0061957868649318475,0.0,0.14869888475836432,0.0,0.0,0.0012391573729863695,0.007434944237918216,0.7100371747211898,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.004347826086956522,0.0,0.07391304347826087,0.0,0.0,0.0,0.010869565217391306,0.0,0.908695652173913,0.0,0.0
0.0,0.020109689213893965,0.0,0.0,0.14442413162705664,0.0,0.0,0.012797074954296158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09140767824497256,0.0,0.0,0.0054844606946983536,0.049360146252285186,0.0,0.0,0.0,0.010968921389396707,0.0,0.0054844606946983536,0.659963436928702,0.0
0.0,0.005076142131979695,0.0,0.005076142131979695,0.20304568527918782,0.005076142131979695,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.3908629441624365,0.0,0.0,0.005076142131979695,0.0,0.0,0.18274111675126903,0.05583756345177665,0.005076142131979695,0.0,0.0,0.0,0.1370558375634518
