age,boolean,category,company,coordinates,country,creativework,currency,date,email,event,gender,jobposting,jobrequirements,language,number,organization,person,price,product,sportsteam,streetaddress,telephone,text,time,url,weight,zipcode
0.4444444444444445,0.0,0.5185185185185186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03703703703703704,0.0,0.0,0.0,0.0
0.0,0.9479553903345725,0.014869888475836434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029739776951672868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037174721189591085,0.0,0.0,0.0,0.0037174721189591085,0.0,0.0
0.0006958942240779402,0.0675017397355602,0.5984690327070286,0.0013917884481558804,0.0,0.0,0.03201113430758525,0.0006958942240779402,0.0,0.0,0.0,0.0013917884481558804,0.026443980514961732,0.0,0.0,0.009046624913013222,0.006958942240779403,0.0062630480167014625,0.0006958942240779402,0.0501043841336117,0.0006958942240779402,0.013221990257480866,0.0,0.1106471816283925,0.0,0.07028531663187197,0.0034794711203897013,0.0
0.0,0.0,0.035812672176308534,0.20936639118457304,0.0,0.0027548209366391185,0.1997245179063361,0.0,0.0013774104683195593,0.0,0.0,0.0,0.023415977961432508,0.0,0.0,0.0,0.38842975206611574,0.013774104683195593,0.0013774104683195593,0.009641873278236915,0.0027548209366391185,0.08953168044077137,0.0013774104683195593,0.017906336088154267,0.0,0.0027548209366391185,0.0,0.0
0.0,0.0,0.0,0.0,0.7696335078534031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2198952879581152,0.0,0.0,0.0,0.0,0.0,0.010471204188481676,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.3559322033898305,0.0,0.0,0.42615012106537536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002421307506053269,0.002421307506053269,0.0,0.0,0.0,0.1476997578692494,0.0,0.06537530266343827,0.0,0.0,0.0,0.0
0.0,0.0,0.03574542284219703,0.0017436791630340016,0.0,0.0,0.8169136878814298,0.0,0.0026155187445510023,0.0,0.0,0.0,0.0008718395815170008,0.0,0.0,0.0,0.003487358326068003,0.009590235396687009,0.0,0.027027027027027025,0.0008718395815170008,0.01046207497820401,0.0,0.06974716652136007,0.0,0.02092414995640802,0.0,0.0
0.0,0.0,0.06785714285714287,0.0,0.0,0.0,0.007142857142857143,0.9107142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.0,0.0
0.0,0.0,0.0011534025374855823,0.0,0.0,0.0,0.010380622837370242,0.0,0.825836216839677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011534025374855823,0.0,0.16147635524798154,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.0,0.9714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.007142857142857143,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.023696682464454975,0.0,0.0,0.0,0.27725118483412325,0.0,0.004739336492890995,0.0,0.509478672985782,0.0,0.0023696682464454974,0.0,0.0,0.0,0.007109004739336492,0.007109004739336492,0.0,0.014218009478672983,0.059241706161137435,0.026066350710900472,0.0,0.030805687203791465,0.0,0.03791469194312796,0.0,0.0
0.0,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3224043715846994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.7692307692307694,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03592814371257485,0.0,0.16167664670658682,0.0,0.0,0.0,0.029940119760479042,0.0,0.0,0.005988023952095808,0.0,0.0,0.2874251497005988,0.011976047904191616,0.0,0.09580838323353293,0.017964071856287425,0.0658682634730539,0.0,0.0,0.0,0.011976047904191616,0.0,0.26946107784431134,0.0,0.0,0.0,0.005988023952095808
0.0,0.0,0.023809523809523808,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7658730158730159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2063492063492063,0.0,0.0,0.0,0.0
0.0,0.0007057163020465773,0.033168666196189134,0.0014114326040931546,0.0007057163020465773,0.0,0.008468595624558928,0.0,0.0007057163020465773,0.0,0.0,0.0,0.0007057163020465773,0.0,0.0007057163020465773,0.6069160197600565,0.002117148906139732,0.004234297812279464,0.0007057163020465773,0.04798870853916725,0.0,0.07127734650670431,0.002117148906139732,0.19830628087508823,0.0,0.015525758645024701,0.0014114326040931546,0.0028228652081863093
0.0,0.0,0.05936675461741425,0.07519788918205805,0.0,0.0013192612137203168,0.1266490765171504,0.0,0.0,0.0026385224274406336,0.0079155672823219,0.0,0.0,0.0,0.0,0.0,0.36675461741424803,0.040897097625329816,0.0,0.005277044854881267,0.010554089709762534,0.26253298153034305,0.018469656992084433,0.02110817941952507,0.0,0.0013192612137203168,0.0,0.0
0.0,0.0016501650165016502,0.056105610561056105,0.03300330033003301,0.0,0.0016501650165016502,0.11221122112211221,0.0,0.0,0.0,0.0016501650165016502,0.0,0.0,0.0,0.0016501650165016502,0.0,0.06435643564356436,0.66996699669967,0.0,0.0049504950495049506,0.0,0.01155115511551155,0.0,0.041254125412541254,0.0,0.0,0.0,0.0
0.0017421602787456448,0.0,0.02613240418118467,0.0017421602787456448,0.010452961672473868,0.0,0.0,0.02613240418118467,0.0034843205574912896,0.0,0.0,0.0,0.008710801393728224,0.0,0.0,0.29268292682926833,0.0,0.0,0.5470383275261324,0.0,0.0,0.038327526132404185,0.0,0.03310104529616725,0.006968641114982579,0.0034843205574912896,0.0,0.0
0.0,0.003215434083601286,0.08520900321543408,0.08038585209003216,0.003215434083601286,0.0,0.045016077170418,0.0,0.0,0.0,0.001607717041800643,0.0,0.0,0.0,0.001607717041800643,0.004823151125401929,0.03054662379421222,0.009646302250803858,0.0,0.6334405144694534,0.001607717041800643,0.045016077170418,0.003215434083601286,0.04983922829581993,0.0,0.001607717041800643,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0784313725490196,0.0,0.0,0.6862745098039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.04687500000000001,0.0,0.0014204545454545455,0.019886363636363636,0.008522727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009943181818181818,0.004261363636363636,0.0,0.0,0.0,0.8892045454545456,0.0,0.017045454545454544,0.0,0.002840909090909091,0.0,0.0
0.0,0.0,0.002109704641350211,0.0,0.002109704641350211,0.0,0.002109704641350211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008438818565400843,0.0,0.0,0.0,0.0,0.0,0.02953586497890295,0.9388185654008439,0.012658227848101264,0.0,0.004219409282700422,0.0,0.0
0.0,0.0,0.05120248254460822,0.003878975950349108,0.0007757951900698216,0.0,0.31885182311869664,0.0,0.0,0.0007757951900698216,0.003878975950349108,0.0,0.003878975950349108,0.0,0.0007757951900698216,0.007757951900698216,0.009309542280837857,0.0046547711404189285,0.010085337470907679,0.15593483320403412,0.0,0.020946470131885185,0.0007757951900698216,0.36152055857253684,0.0007757951900698216,0.019394879751745538,0.02482544608223429,0.0
0.0,0.0,0.009913258983890956,0.0,0.0,0.0,0.009913258983890956,0.0,0.0012391573729863695,0.0012391573729863695,0.0,0.0,0.009913258983890956,0.0,0.0,0.02230483271375465,0.0,0.0,0.0012391573729863695,0.0012391573729863695,0.0,0.0061957868649318475,0.0,0.09789343246592318,0.8389095415117721,0.0,0.0,0.0
0.004347826086956522,0.0,0.0,0.0,0.0,0.0,0.02608695652173913,0.0,0.0,0.0,0.002173913043478261,0.0,0.0,0.0,0.0,0.0,0.002173913043478261,0.002173913043478261,0.0,0.10217391304347827,0.0,0.0,0.0,0.015217391304347827,0.0,0.8456521739130435,0.0,0.0
0.0,0.0018281535648994515,0.007312614259597806,0.0,0.005484460694698354,0.0,0.0018281535648994515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32541133455210236,0.0,0.0,0.0018281535648994515,0.003656307129798903,0.0,0.014625228519195612,0.0,0.021937842778793418,0.0,0.0,0.6160877513711152,0.0
0.0,0.0,0.04060913705583756,0.005076142131979695,0.0,0.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.0,0.0,0.0,0.0,0.14213197969543145,0.0,0.0,0.0,0.0,0.0,0.16751269035532995,0.0,0.03045685279187817,0.0,0.0,0.0,0.6091370558375634
